23Na	22.98976928	1.94E-09	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23Mg	22.99412377	0.000000034	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23Al	23.00724435	0.00000037	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23Si	23.025711	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24N	24.05039	0.00043	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24O	24.019861	0.000177	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24F	24.00809937	0.000104853	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24Ne	23.99361065	0.00000055	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24Na	23.99096301	0.000000017	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24Mg	23.98504169	0.000000013	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24Al	23.9999476	0.000000244	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24Si	24.01153543	0.000020904	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
24P	24.036522	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25N	25.0601	0.00054	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25O	25.02933892	0.000177225	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25F	25.01216773	0.000103535	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25Ne	24.9978148	0.000031181	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25Na	24.98995397	0.000001288	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25Mg	24.98583697	0.00000005	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25Al	24.99042831	0.000000069	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25Si	25.0041088	0.000010735	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
25P	25.021675	0.000429	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26O	26.03721016	0.000177081	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26F	26.02004807	0.000114898	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26Ne	26.0005165	0.000019784	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26Na	25.99263465	0.000003759	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26Mg	25.98259297	0.000000031	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26Al	25.98689188	0.000000071	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26Si	25.99233382	0.000000115	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26P	26.01178	0.00021	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
26S	26.029716	0.000644	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27O	27.047955	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27F	27.0269819	0.000129037	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27Ne	27.00756946	0.000097445	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27Na	26.99407641	0.000004	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27Mg	26.98434065	0.00000005	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27Al	26.98153841	0.00000005	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
27Si	26.98670469	0.000000115	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
